phase,measure,ms
both,transaction,43.6394
both,transaction,24.6922
both,transaction,49.7526
both,transaction,44.5795
both,transaction,28.0389
both,transaction,35.2446
both,transaction,26.4977
both,transaction,46.1866
both,transaction,25.5455
both,transaction,32.4562
both,transaction,36.2404
both,transaction,29.0684
both,transaction,50.1630
both,transaction,59.0555
both,transaction,36.6810
both,transaction,30.4309
both,transaction,48.9078
both,transaction,43.0476
both,transaction,34.8571
both,transaction,33.1685
both,transaction,18.0546
both,transaction,29.5326
both,transaction,36.8569
both,transaction,37.7178
both,transaction,46.5854
both,transaction,46.1449
both,transaction,31.2750
both,transaction,27.6628
both,transaction,32.2477
both,transaction,25.6884
both,transaction,34.7450
both,transaction,43.2676
both,transaction,28.4029
both,transaction,33.9089
both,transaction,40.5980
both,transaction,35.4611
both,transaction,38.0084
both,transaction,36.7755
both,transaction,28.8730
both,transaction,23.1182
both,transaction,23.9021
both,transaction,38.8345
both,transaction,29.4144
both,transaction,30.6292
both,transaction,31.6727
both,transaction,53.5528
both,transaction,33.7652
both,transaction,29.3857
both,transaction,37.6746
both,transaction,36.8805
both,transaction,37.0749
both,transaction,35.8863
both,transaction,34.7126
both,transaction,21.3231
both,transaction,38.2913
both,transaction,42.6948
both,transaction,41.1526
both,transaction,32.5244
both,transaction,40.2392
both,transaction,36.6449
both,transaction,41.9791
both,transaction,40.7995
both,transaction,25.9474
both,transaction,39.7278
both,transaction,31.8035
both,transaction,29.6755
both,transaction,22.1612
both,transaction,18.4784
both,transaction,50.2489
both,transaction,29.1506
both,transaction,43.6328
both,transaction,44.2719
both,transaction,66.2325
both,transaction,65.4539
both,transaction,46.0206
both,transaction,36.5129
both,transaction,39.1468
both,transaction,42.8799
both,transaction,28.3784
both,transaction,50.6783
both,transaction,58.3477
both,transaction,28.0092
both,transaction,22.4791
both,transaction,43.2749
both,transaction,35.8008
both,transaction,36.8394
both,transaction,33.7814
both,transaction,28.8302
both,transaction,32.3183
both,transaction,30.4562
both,transaction,32.1688
both,transaction,21.4742
both,transaction,19.1907
both,transaction,19.1796
both,transaction,108.7001
both,transaction,33.0542
both,transaction,26.7200
both,transaction,32.0698
both,transaction,45.3177
both,transaction,30.7625
both,transaction,37.9682
both,transaction,44.9723
both,transaction,44.4031
both,transaction,44.0789
both,transaction,34.6713
both,transaction,38.5114
both,transaction,37.8909
both,transaction,34.1153
both,transaction,39.1206
both,transaction,39.1241
both,transaction,32.0234
both,transaction,16.4311
both,transaction,27.1351
both,transaction,55.4768
both,transaction,47.8847
both,transaction,33.9081
both,transaction,33.5092
both,transaction,61.1594
both,transaction,38.6708
both,transaction,34.6268
both,transaction,31.5752
both,transaction,30.5664
both,transaction,18.1135
both,transaction,28.1338
both,transaction,25.9654
both,transaction,55.5298
both,transaction,42.8661
both,transaction,41.6841
both,transaction,39.3379
both,transaction,23.2134
both,transaction,32.5787
both,transaction,42.3028
both,transaction,25.0578
both,transaction,31.1977
both,transaction,43.6023
both,transaction,41.1639
both,transaction,49.8308
both,transaction,33.8399
both,transaction,67.1794
both,transaction,47.3053
both,transaction,31.2825
both,transaction,30.5805
both,transaction,61.3925
both,transaction,35.5386
both,transaction,33.4664
both,transaction,36.9958
both,transaction,19.2790
both,transaction,32.6160
both,transaction,36.2813
both,transaction,40.4041
both,transaction,23.5583
both,transaction,19.4655
both,transaction,39.8995
both,transaction,36.7987
both,transaction,34.4200
both,transaction,26.6835
both,transaction,32.9044
both,transaction,32.7096
both,transaction,27.5120
both,transaction,29.0031
both,transaction,44.1738
both,transaction,32.2902
both,transaction,33.3927
both,transaction,20.7853
both,transaction,30.9737
both,transaction,38.0644
both,transaction,33.2233
both,transaction,50.4854
both,transaction,44.0769
both,transaction,57.0773
both,transaction,44.0089
both,transaction,52.1344
both,transaction,47.5751
both,transaction,48.7410
both,transaction,26.2248
both,transaction,51.3555
both,transaction,47.9807
both,transaction,38.6100
both,transaction,50.6265
both,transaction,29.2624
both,transaction,24.2658
both,transaction,38.7456
both,transaction,34.8980
both,transaction,32.1157
both,transaction,34.2447
both,transaction,51.6906
both,transaction,28.0378
both,transaction,30.5803
both,transaction,30.4897
both,transaction,29.5239
both,transaction,34.4572
both,transaction,15.9537
both,transaction,16.9062
both,transaction,11.5925
both,transaction,100.4214
both,transaction,37.7561
both,transaction,30.5808
both,transaction,40.0705
both,transaction,38.6480
both,transaction,25.4911
both,transaction,36.9120
both,transaction,37.8456
both,transaction,45.7092
both,transaction,34.9132
both,transaction,45.7628
both,transaction,54.9893
both,transaction,33.2474
both,transaction,31.4551
both,transaction,38.5143
both,transaction,33.2766
both,transaction,22.8133
both,transaction,18.0709
both,transaction,48.0220
both,transaction,49.8036
both,transaction,41.8174
both,transaction,41.0287
both,transaction,37.8299
both,transaction,39.6576
both,transaction,36.7370
both,transaction,26.0521
both,transaction,30.9740
both,transaction,23.2930
both,transaction,17.3438
both,transaction,17.3837
both,transaction,40.3816
both,transaction,34.2057
both,transaction,50.6183
both,transaction,31.4304
both,transaction,35.5581
both,transaction,32.9964
both,transaction,30.3878
both,transaction,31.9870
both,transaction,41.3675
both,transaction,47.6224
both,transaction,38.3537
both,transaction,30.2606
both,transaction,39.9075
both,transaction,34.6137
both,transaction,28.1812
both,transaction,32.7228
both,transaction,30.2325
both,transaction,27.6707
both,transaction,28.3588
both,transaction,23.9556
both,transaction,25.0681
both,transaction,45.5745
both,transaction,22.6238
both,transaction,19.8337
both,transaction,39.2911
both,transaction,26.1760
both,transaction,37.7285
both,transaction,29.1380
both,transaction,39.2336
both,transaction,31.0251
both,transaction,44.9554
both,transaction,19.4255
both,transaction,28.2022
both,transaction,31.2631
both,transaction,30.1546
both,transaction,40.6538
both,transaction,52.9052
both,transaction,27.5746
both,transaction,34.7405
both,transaction,29.1144
both,transaction,44.6061
both,transaction,32.2927
both,transaction,31.4483
both,transaction,34.5982
both,transaction,29.5500
both,transaction,34.2652
both,transaction,26.8569
both,transaction,28.9074
both,transaction,40.8372
both,transaction,42.5909
both,transaction,28.0337
both,transaction,66.0175
both,transaction,23.0289
both,transaction,40.9108
both,transaction,33.3246
both,transaction,40.4233
both,transaction,37.9597
both,transaction,28.1133
both,transaction,29.9527
both,transaction,36.2942
both,transaction,29.2925
both,transaction,39.5041
both,transaction,43.1548
both,transaction,25.1234
both,transaction,44.7431
both,transaction,25.8714
both,transaction,29.4592
both,transaction,30.6331
both,transaction,37.0830
both,transaction,33.7586
both,transaction,103.1521
both,transaction,40.1533
both,transaction,44.8985
both,transaction,37.6176
both,transaction,38.9520
both,transaction,38.5329
both,transaction,42.6412
both,transaction,36.9656
both,transaction,44.7891
both,transaction,43.8498
both,transaction,29.6254
both,transaction,39.2320
both,transaction,16.1013
both,transaction,26.9872
both,transaction,31.5712
both,transaction,14.9540
both,transaction,37.6196
both,transaction,19.8805
both,transaction,37.1865
both,transaction,42.9594
both,transaction,53.5331
both,transaction,40.2957
both,transaction,36.5491
both,transaction,33.9929
both,transaction,44.6621
both,transaction,41.3600
both,transaction,20.1256
both,transaction,41.9488
both,transaction,30.8101
both,transaction,34.4267
both,transaction,37.7222
both,transaction,44.0612
both,transaction,29.4176
both,transaction,48.0074
both,transaction,36.0431
both,transaction,28.7029
both,transaction,27.4490
both,transaction,41.0177
both,transaction,30.9496
both,transaction,39.6941
both,transaction,35.1205
both,transaction,40.5822
both,transaction,43.5619
both,transaction,20.4171
both,transaction,37.0254
both,transaction,35.2502
both,transaction,25.0914
both,transaction,43.4855
both,transaction,56.4446
both,transaction,46.8012
both,transaction,31.5831
both,transaction,40.3923
both,transaction,32.6100
both,transaction,30.3441
both,transaction,34.5237
both,transaction,35.9252
both,transaction,30.6127
both,transaction,79.2805
both,transaction,37.3279
both,transaction,39.5858
both,transaction,26.9676
both,transaction,28.7776
both,transaction,37.5225
both,transaction,35.6496
both,transaction,32.0072
both,transaction,23.1400
both,transaction,43.9647
both,transaction,32.7494
both,transaction,38.4563
both,transaction,28.4307
both,transaction,35.0145
both,transaction,33.4936
both,transaction,26.4065
both,transaction,27.0427
both,transaction,50.9480
both,transaction,27.7009
both,transaction,58.1684
both,transaction,41.4975
both,transaction,43.7062
both,transaction,34.3391
both,transaction,54.2730
both,transaction,33.7270
both,transaction,32.8957
both,transaction,15.5682
both,transaction,12.4499
both,transaction,32.8001
both,transaction,16.7546
both,transaction,8.4700
both,transaction,65.4204
both,transaction,28.1899
both,transaction,34.7639
both,transaction,41.8859
both,transaction,34.1672
both,transaction,29.5251
both,transaction,36.3657
both,transaction,32.8808
both,transaction,25.1044
both,transaction,31.4798
both,transaction,21.3605
both,transaction,29.5407
both,transaction,77.0057
both,transaction,38.6790
both,transaction,38.5956
both,transaction,31.3913
both,transaction,31.1566
both,transaction,24.9153
both,transaction,15.4457
both,transaction,18.2848
both,transaction,38.7476
both,transaction,34.2045
both,transaction,33.2294
both,transaction,36.2067
both,transaction,28.3467
both,transaction,36.1355
both,transaction,52.3097
both,transaction,39.5250
both,transaction,42.9937
both,transaction,49.3843
both,transaction,27.0501
both,transaction,18.9924
both,transaction,29.8115
both,transaction,48.3956
both,transaction,33.9618
both,transaction,45.1205
both,transaction,48.4124
both,transaction,51.5596
both,transaction,43.1539
both,transaction,42.0777
both,transaction,40.4327
both,transaction,28.5835
both,transaction,31.2649
both,transaction,23.0948
both,transaction,33.9860
both,transaction,31.7966
both,transaction,46.9784
both,transaction,31.3520
both,transaction,35.2795
both,transaction,33.1968
both,transaction,27.0866
both,transaction,46.3371
both,transaction,32.5426
both,transaction,19.1149
both,transaction,47.6551
both,transaction,33.6307
both,transaction,36.2989
both,transaction,34.1716
both,transaction,37.1315
both,transaction,25.3747
both,transaction,32.8748
both,transaction,14.5964
both,transaction,39.5252
both,transaction,37.8153
both,transaction,26.0267
both,transaction,25.0710
both,transaction,24.2161
both,transaction,34.7904
both,transaction,38.0728
both,transaction,18.5918
both,transaction,33.6829
both,transaction,23.8122
both,transaction,26.3004
both,transaction,32.9275
both,transaction,82.4244
both,transaction,42.2239
both,transaction,40.7059
both,transaction,20.1805
both,transaction,38.1766
both,transaction,26.0025
both,transaction,32.7759
both,transaction,23.2359
both,transaction,36.9065
both,transaction,40.7071
both,transaction,43.1477
both,transaction,29.0143
both,transaction,31.8807
both,transaction,28.3575
both,transaction,25.1896
both,transaction,43.4477
both,transaction,39.0231
both,transaction,48.9314
both,transaction,58.9004
both,transaction,57.9562
both,transaction,62.1774
both,transaction,70.6890
both,transaction,34.3353
both,transaction,46.7767
both,transaction,28.6141
both,transaction,40.5099
both,transaction,61.9775
both,transaction,35.6879
both,transaction,21.5950
both,transaction,26.1393
both,transaction,41.1386
both,transaction,45.1863
both,transaction,37.4700
both,transaction,36.6667
both,transaction,31.4380
both,transaction,30.6344
both,transaction,33.4282
both,transaction,22.2099
both,transaction,93.8471
both,transaction,38.7395
both,transaction,37.1929
both,transaction,26.0019
both,transaction,44.2727
both,transaction,40.5016
both,transaction,36.3630
both,transaction,34.6631
both,transaction,43.0454
both,transaction,47.1606
both,transaction,38.9858
both,transaction,54.9117
both,transaction,33.6970
both,transaction,41.3037
both,transaction,40.2521
both,transaction,51.4017
both,transaction,34.2667
both,transaction,40.3989
both,transaction,48.9925
both,transaction,34.6060
both,transaction,35.0883
both,transaction,42.6557
both,transaction,45.1189
both,transaction,37.5977
both,transaction,48.7507
both,transaction,43.5510
both,transaction,24.1570
both,transaction,21.8840
both,transaction,20.8812
both,transaction,37.2040
both,transaction,52.5049
both,transaction,30.9530
both,transaction,27.8973
both,transaction,32.6470
both,transaction,32.4502
both,transaction,39.8797
both,transaction,39.7816
both,transaction,13.1327
both,transaction,35.0817
both,transaction,52.8215
both,transaction,27.3533
both,transaction,41.3401
both,transaction,34.6819
both,transaction,34.6840
both,transaction,58.9319
both,transaction,43.6208
both,transaction,30.4454
both,transaction,37.2672
both,transaction,27.4370
both,transaction,31.0220
both,transaction,31.1679
both,transaction,30.3842
both,transaction,38.9481
both,transaction,32.1834
both,transaction,38.5304
both,transaction,43.3524
both,transaction,71.0255
both,transaction,25.6771
both,transaction,25.9657
both,transaction,39.3126
both,transaction,34.9736
both,transaction,27.6216
both,transaction,28.0283
both,transaction,35.2892
both,transaction,16.8076
both,transaction,27.0030
both,transaction,17.3513
both,transaction,43.3275
both,transaction,43.5315
both,transaction,35.8554
both,transaction,56.0600
both,transaction,34.7934
both,transaction,37.4236
both,transaction,40.3820
both,transaction,58.5779
both,transaction,41.5255
both,transaction,32.3289
both,transaction,43.1801
both,transaction,31.2236
both,transaction,39.6030
both,transaction,10.7646
both,transaction,14.0113
both,transaction,28.9536
both,transaction,27.5637
both,transaction,38.5131
both,transaction,32.3518
both,transaction,48.7096
both,transaction,42.5685
both,transaction,27.1819
both,transaction,23.8964
both,transaction,32.1424
both,transaction,37.3903
both,transaction,30.1660
both,transaction,34.6092
both,transaction,29.3463
both,transaction,30.3160
both,transaction,30.3818
both,transaction,29.6196
both,transaction,26.9787
both,transaction,17.3474
both,transaction,87.8709
both,transaction,27.5007
both,transaction,48.4106
both,transaction,36.5605
both,transaction,34.0045
both,transaction,28.6580
both,transaction,36.0079
both,transaction,40.3594
both,transaction,43.3916
both,transaction,43.9966
both,transaction,38.9932
both,transaction,52.1462
both,transaction,37.7588
both,transaction,31.0412
both,transaction,42.4386
both,transaction,37.6059
both,transaction,28.4759
both,transaction,34.8088
both,transaction,35.7574
both,transaction,46.8406
both,transaction,45.4555
both,transaction,40.4800
both,transaction,52.6698
both,transaction,37.0094
both,transaction,43.7412
both,transaction,39.5057
both,transaction,42.7666
both,transaction,38.2415
both,transaction,27.3902
both,transaction,52.6431
both,transaction,37.7137
both,transaction,44.4411
both,transaction,36.1440
both,transaction,33.2820
both,transaction,30.7370
both,transaction,44.5544
both,transaction,31.2967
both,transaction,24.7115
both,transaction,36.0506
both,transaction,31.0633
both,transaction,37.9837
both,transaction,36.4288
both,transaction,34.6579
both,transaction,62.9462
both,transaction,26.2823
both,transaction,24.9788
both,transaction,24.6751
both,transaction,27.7015
both,transaction,32.1788
both,transaction,27.2120
both,transaction,36.0740
both,transaction,28.7428
both,transaction,26.8608
both,transaction,32.3118
both,transaction,36.9442
both,transaction,38.8634
both,transaction,42.3147
both,transaction,28.0892
both,transaction,20.6953
both,transaction,38.7880
both,transaction,22.4421
both,transaction,41.6828
both,transaction,43.2120
both,transaction,26.7092
both,transaction,33.4174
both,transaction,36.1957
both,transaction,28.8053
both,transaction,44.2594
both,transaction,40.0680
both,transaction,38.0055
both,transaction,21.8194
both,transaction,35.7170
both,transaction,33.2180
both,transaction,38.1304
both,transaction,32.8050
both,transaction,33.8746
both,transaction,17.0382
both,transaction,13.5203
both,transaction,30.7236
both,transaction,27.2211
both,transaction,23.0817
both,transaction,51.8010
both,transaction,28.5397
both,transaction,34.7326
both,transaction,50.2904
both,transaction,42.0596
both,transaction,41.9807
both,transaction,46.6269
both,transaction,60.9287
both,transaction,33.5841
both,transaction,35.9673
both,transaction,35.7069
both,transaction,42.8161
both,transaction,54.5342
both,transaction,38.9905
both,transaction,29.9049
both,transaction,28.5743
both,transaction,30.2627
both,transaction,22.3684
both,transaction,20.1218
both,transaction,95.2010
both,transaction,34.1208
both,transaction,40.9338
both,transaction,30.7889
both,transaction,34.3492
both,transaction,15.2479
both,transaction,31.3533
both,transaction,39.1711
both,transaction,40.5137
both,transaction,44.5315
both,transaction,44.1391
both,transaction,32.4234
both,transaction,35.4959
both,transaction,25.4927
both,transaction,46.3849
both,transaction,37.3859
both,transaction,42.8712
both,transaction,52.8468
both,transaction,33.5749
both,transaction,29.0114
both,transaction,15.6245
both,transaction,36.7046
both,transaction,51.7543
both,transaction,42.7435
both,transaction,48.7770
both,transaction,27.4874
both,transaction,15.3752
both,transaction,20.8402
both,transaction,31.2597
both,transaction,35.4549
both,transaction,38.1394
both,transaction,31.9920
both,transaction,46.4841
both,transaction,40.5800
both,transaction,35.3125
both,transaction,29.0770
both,transaction,33.4009
both,transaction,31.2014
both,transaction,38.9628
both,transaction,40.7715
both,transaction,52.3792
both,transaction,32.3307
both,transaction,36.7776
both,transaction,35.9012
both,transaction,20.9000
both,transaction,37.9495
both,transaction,31.5989
both,transaction,41.1392
both,transaction,29.8581
both,transaction,31.7154
both,transaction,38.2202
both,transaction,56.9985
both,transaction,44.8675
both,transaction,48.0916
both,transaction,34.0898
both,transaction,34.7531
both,transaction,30.7246
both,transaction,39.3851
both,transaction,19.5346
both,transaction,16.0862
both,transaction,16.8449
both,transaction,15.8789
both,transaction,15.6119
both,transaction,33.8514
both,transaction,41.3299
both,transaction,57.9506
both,transaction,30.4866
both,transaction,30.8880
both,transaction,42.0799
both,transaction,40.7912
both,transaction,33.6946
both,transaction,41.5315
both,transaction,35.5293
both,transaction,37.7089
both,transaction,23.6390
both,transaction,43.7595
both,transaction,39.4521
both,transaction,55.7585
both,transaction,61.5817
both,transaction,48.0809
both,transaction,35.9398
both,transaction,40.7049
both,transaction,50.9372
both,transaction,39.4536
both,transaction,60.3163
both,transaction,43.7817
both,transaction,40.6391
both,transaction,44.4336
both,transaction,39.7619
both,transaction,30.8038
both,transaction,28.5486
both,transaction,31.2084
both,transaction,46.1361
both,transaction,52.8743
both,transaction,32.6683
both,transaction,31.0288
both,transaction,32.6043
both,transaction,18.8119
both,transaction,19.6175
both,transaction,15.5289
both,transaction,110.9898
both,transaction,36.5410
both,transaction,37.1948
both,transaction,38.7634
both,transaction,42.9891
both,transaction,46.7105
both,transaction,30.5814
both,transaction,45.1210
both,transaction,49.9122
both,transaction,33.6913
both,transaction,26.6331
both,transaction,32.6977
both,transaction,38.5320
both,transaction,42.0984
both,transaction,22.1397
both,transaction,33.3561
both,transaction,24.0853
both,transaction,28.4696
both,transaction,35.9526
both,transaction,49.6144
both,transaction,39.4139
both,transaction,26.2066
both,transaction,37.5814
both,transaction,43.5162
both,transaction,49.4541
both,transaction,46.2742
both,transaction,25.4617
both,transaction,14.3870
both,transaction,44.0380
both,transaction,32.9483
both,transaction,46.0036
both,transaction,43.0035
both,transaction,49.3688
both,transaction,36.6898
both,transaction,27.9269
both,transaction,26.1107
both,transaction,33.8621
both,transaction,39.7189
both,transaction,59.9010
both,transaction,44.7248
both,transaction,23.1562
both,transaction,41.4805
both,transaction,32.8493
both,transaction,35.4677
both,transaction,35.4435
both,transaction,32.1412
both,transaction,27.7006
both,transaction,27.9401
both,transaction,44.7222
both,transaction,29.9238
both,transaction,44.2410
both,transaction,34.7992
both,transaction,57.5080
both,transaction,36.4708
both,transaction,36.7369
both,transaction,47.8996
both,transaction,28.0974
both,transaction,28.2378
both,transaction,40.8220
both,transaction,43.1913
both,transaction,28.8301
both,transaction,45.0971
both,transaction,32.2331
both,transaction,29.2189
both,transaction,29.8408
both,transaction,42.7798
both,transaction,37.1580
both,transaction,39.4235
both,transaction,25.1612
both,transaction,33.4361
both,transaction,27.1745
both,transaction,42.8058
both,transaction,33.2759
both,transaction,47.7598
both,transaction,47.7518
both,transaction,23.7111
both,transaction,54.5409
both,transaction,57.5767
both,transaction,47.2001
both,transaction,42.7595
both,transaction,74.8179
both,transaction,40.1737
both,transaction,31.9631
both,transaction,8.0878
both,transaction,12.4674
both,transaction,24.9172
both,transaction,8.2664
both,transaction,32.4401
both,transaction,28.3443
both,transaction,25.6205
both,transaction,27.7097
both,transaction,32.2573
both,transaction,43.7772
both,transaction,39.8620
both,transaction,32.0332
both,transaction,32.7289
both,transaction,30.4278
both,transaction,26.4763
both,transaction,16.0096
both,transaction,18.9249
both,transaction,105.4605
both,transaction,34.4555
both,transaction,28.2820
both,transaction,42.9894
both,transaction,37.6837
both,transaction,44.7235
both,transaction,47.2578
both,transaction,46.9797
both,transaction,45.9614
both,transaction,41.9613
both,transaction,42.3688
both,transaction,39.4809
both,transaction,33.9663
both,transaction,39.5550
both,transaction,36.1204
both,transaction,43.5685
both,transaction,24.6481
both,transaction,37.0081
both,transaction,48.2058
both,transaction,39.5614
both,transaction,32.6849
both,transaction,34.2670
both,transaction,8.2805
both,transaction,23.4242
both,transaction,34.9209
both,transaction,37.3151
both,transaction,32.0805
both,transaction,37.0546
both,transaction,40.9522
both,transaction,38.0616
both,transaction,47.9038
both,transaction,46.5303
both,transaction,43.8693
both,transaction,38.1340
both,transaction,37.5306
both,transaction,44.0148
both,transaction,49.5701
both,transaction,30.3029
both,transaction,45.8467
both,transaction,41.4802
both,transaction,39.3930
both,transaction,35.0846
both,transaction,32.2038
both,transaction,32.6527
both,transaction,36.5842
both,transaction,32.0313
both,transaction,28.4217
both,transaction,34.5683
both,transaction,29.1056
both,transaction,39.4052
both,transaction,31.5714
both,transaction,39.6687
both,transaction,25.2564
both,transaction,34.1914
both,transaction,30.3571
both,transaction,32.7871
both,transaction,29.5195
both,transaction,21.0575
both,transaction,17.6928
both,transaction,39.9549
both,transaction,37.9715
both,transaction,36.8814
both,transaction,46.9139
both,transaction,33.8235
both,transaction,42.8632
both,transaction,37.0297
both,transaction,35.7343
both,transaction,43.1616
both,transaction,37.9368
both,transaction,31.2325
both,transaction,27.5595
both,transaction,52.9341
both,transaction,44.3451
both,transaction,32.4398
both,transaction,57.4566
both,transaction,49.1148
both,transaction,52.8320
both,transaction,35.7482
both,transaction,49.7897
both,transaction,45.7003
both,transaction,19.7772
both,transaction,42.3058
both,transaction,29.6086
both,transaction,39.1677
both,transaction,56.7534
both,transaction,31.6945
both,transaction,20.0447
both,transaction,23.0347
both,transaction,46.0069
both,transaction,32.2309
both,transaction,31.3917
both,transaction,37.3006
both,transaction,35.1463
both,transaction,32.3633
both,transaction,29.1792
both,transaction,30.3665
both,transaction,16.8580
both,transaction,18.7113
both,transaction,20.5121
both,transaction,16.6136
both,transaction,92.0338
both,transaction,45.1537
both,transaction,33.4565
both,transaction,36.4478
both,transaction,43.7394
both,transaction,36.8364
both,transaction,37.5779
both,transaction,45.7264
both,transaction,56.4222
both,transaction,35.9556
both,transaction,66.1082
both,transaction,38.4334
both,transaction,31.8211
both,transaction,35.9464
both,transaction,37.9664
both,transaction,42.8282
both,transaction,32.7256
both,transaction,55.3645
both,transaction,35.7527
both,transaction,31.4219
both,transaction,37.5377
both,transaction,46.3640
both,transaction,40.6491
both,transaction,46.2320
both,transaction,20.3957
both,transaction,32.0010
both,transaction,25.8103
both,transaction,29.6069
both,transaction,29.6818
both,transaction,54.6423
both,transaction,42.6645
both,transaction,41.9097
both,transaction,34.9296
both,transaction,32.1784
both,transaction,33.8606
both,transaction,40.5630
both,transaction,47.8539
both,transaction,45.7545
both,transaction,42.0511
both,transaction,35.3554
both,transaction,33.3158
both,transaction,26.7128
both,transaction,28.7589
both,transaction,40.1436
both,transaction,22.5494
both,transaction,34.9818
both,transaction,36.9897
both,transaction,30.8239
both,transaction,48.9151
both,transaction,41.1021
both,transaction,34.5636
both,transaction,20.1119
both,transaction,32.1676
both,transaction,34.0212
both,transaction,32.5301
both,transaction,76.6795
both,transaction,30.9290
both,transaction,17.8174
both,transaction,24.6128
both,transaction,30.2628
both,transaction,29.1731
both,transaction,35.1403
both,transaction,41.9934
both,transaction,57.5242
both,transaction,40.0538
both,transaction,39.8395
both,transaction,38.7079
both,transaction,37.1236
both,transaction,38.8880
both,transaction,27.8306
both,transaction,34.0552
both,transaction,45.3851
both,transaction,52.2959
both,transaction,52.2833
both,transaction,52.3530
both,transaction,30.1246
both,transaction,46.2007
both,transaction,50.7121
both,transaction,32.4835
both,transaction,10.6075
both,transaction,13.8091
both,transaction,13.3720
both,transaction,11.9306
both,transaction,29.0167
both,transaction,32.9546
both,transaction,64.1805
both,transaction,30.3937
both,transaction,22.6574
both,transaction,38.1751
both,transaction,33.7416
both,transaction,60.6980
both,transaction,25.4256
both,transaction,40.6246
both,transaction,29.2051
both,transaction,28.8698
both,transaction,30.4245
both,transaction,21.2235
both,transaction,23.0468
both,transaction,23.4733
both,transaction,13.8517
alone,query,3.2468
alone,query,1.6425
alone,query,2.1218
alone,query,1.5238
alone,query,3.9926
alone,query,2.0118
alone,query,2.1236
alone,query,2.2254
alone,query,3.0327
alone,query,1.8682
alone,query,4.2392
alone,query,1.5266
alone,query,3.9097
alone,query,3.2481
alone,query,3.2561
alone,query,3.2349
alone,query,6.8452
alone,query,9.9887
alone,query,0.6763
alone,query,1.5310
alone,query,2.1112
alone,query,2.2310
alone,query,4.0892
alone,query,2.7267
alone,query,1.6048
alone,query,3.8684
alone,query,2.0614
alone,query,2.1227
alone,query,2.7907
alone,query,2.3282
alone,query,2.7621
alone,query,3.0059
alone,query,2.6058
alone,query,3.2183
alone,query,2.3784
alone,query,3.8017
alone,query,3.4493
alone,query,2.2820
alone,query,3.2044
alone,query,2.0136
alone,query,1.9561
alone,query,2.2417
alone,query,2.7369
alone,query,2.9339
alone,query,1.9681
alone,query,2.3120
alone,query,6.2976
alone,query,2.7613
alone,query,2.2878
alone,query,2.9578
alone,query,3.6018
alone,query,5.7377
alone,query,2.6742
alone,query,2.5287
alone,query,2.5652
alone,query,1.7794
alone,query,3.2042
alone,query,2.5408
alone,query,3.0679
alone,query,9.4502
alone,query,2.6379
alone,query,2.9041
alone,query,3.6738
alone,query,2.0956
alone,query,1.9566
alone,query,2.9672
alone,query,4.7838
alone,query,3.8220
alone,query,2.9830
alone,query,2.2968
alone,query,2.3368
alone,query,3.0604
alone,query,2.2651
alone,query,2.7278
alone,query,3.3383
alone,query,1.3721
alone,query,1.8924
alone,query,3.0175
alone,query,3.1152
alone,query,1.2711
alone,query,0.8611
alone,query,0.7988
alone,query,1.1578
alone,query,0.8968
alone,query,4.1763
alone,query,8.1521
alone,query,1.7591
alone,query,3.3849
alone,query,4.8871
alone,query,2.5177
alone,query,2.9493
alone,query,3.2863
alone,query,1.9331
alone,query,1.0197
alone,query,0.9606
alone,query,0.8245
alone,query,2.0994
alone,query,1.8563
alone,query,1.4189
alone,query,0.8227
alone,query,6.1993
alone,query,2.8707
alone,query,1.2223
alone,query,3.4508
alone,query,2.3329
alone,query,2.7086
alone,query,3.0661
alone,query,2.6880
alone,query,1.4317
alone,query,6.1304
alone,query,2.6884
alone,query,4.4313
alone,query,3.8073
alone,query,2.1121
alone,query,5.4468
alone,query,2.7348
alone,query,2.9494
alone,query,2.9846
alone,query,3.2084
alone,query,0.8719
alone,query,2.6470
alone,query,2.3925
alone,query,3.4806
alone,query,2.4282
alone,query,4.2741
alone,query,1.6618
alone,query,3.2419
alone,query,2.6076
alone,query,1.4003
alone,query,2.7718
alone,query,1.9582
alone,query,2.7983
alone,query,2.1152
alone,query,1.1486
alone,query,2.0121
alone,query,3.5171
alone,query,3.2902
alone,query,2.4834
alone,query,1.7142
alone,query,2.8779
alone,query,2.6903
alone,query,2.5012
alone,query,1.7721
alone,query,1.1575
alone,query,2.8966
alone,query,1.3947
alone,query,3.8066
alone,query,3.5241
alone,query,3.1671
alone,query,2.1368
alone,query,1.9819
alone,query,2.6582
alone,query,2.8352
alone,query,3.9677
alone,query,2.5850
alone,query,2.2862
alone,query,2.6103
alone,query,2.5814
alone,query,0.9787
alone,query,6.2988
alone,query,2.8036
alone,query,2.0565
alone,query,2.1035
alone,query,0.9060
alone,query,1.0456
alone,query,1.8948
alone,query,11.7598
alone,query,9.0111
alone,query,3.2405
alone,query,1.8368
alone,query,2.5046
alone,query,3.8376
alone,query,2.1241
alone,query,3.3394
alone,query,2.3327
alone,query,3.2611
alone,query,2.7772
alone,query,3.9437
alone,query,2.9428
alone,query,3.4252
alone,query,1.7043
alone,query,2.8094
alone,query,1.7699
alone,query,1.3504
alone,query,1.5925
alone,query,1.9730
alone,query,1.0587
alone,query,2.8376
alone,query,1.9501
alone,query,1.8875
alone,query,2.1285
alone,query,1.6566
alone,query,1.3704
alone,query,2.7605
alone,query,1.7955
