phase,measure,ms
both,transaction,31.6072
both,transaction,24.6603
both,transaction,19.5733
both,transaction,25.9652
both,transaction,58.5929
both,transaction,33.1051
both,transaction,35.8985
both,transaction,47.1412
both,transaction,33.3218
both,transaction,23.7853
both,transaction,43.9801
both,transaction,34.9452
both,transaction,23.9094
both,transaction,56.3933
both,transaction,34.7886
both,transaction,36.8775
both,transaction,38.4167
both,transaction,52.9825
both,transaction,32.1859
both,transaction,38.6027
both,transaction,28.2458
both,transaction,55.5455
both,transaction,20.7200
both,transaction,29.4077
both,transaction,32.5397
both,transaction,42.2896
both,transaction,39.0145
both,transaction,33.5450
both,transaction,39.7797
both,transaction,26.4426
both,transaction,32.2093
both,transaction,26.6309
both,transaction,30.2536
both,transaction,41.1308
both,transaction,47.3078
both,transaction,42.1434
both,transaction,39.9904
both,transaction,42.2681
both,transaction,48.5761
both,transaction,38.5363
both,transaction,30.9975
both,transaction,48.3398
both,transaction,33.3441
both,transaction,25.9257
both,transaction,61.2002
both,transaction,18.7919
both,transaction,25.1201
both,transaction,29.3927
both,transaction,35.8208
both,transaction,60.7579
both,transaction,36.9776
both,transaction,33.6839
both,transaction,36.4953
both,transaction,35.7898
both,transaction,36.6506
both,transaction,32.3292
both,transaction,17.1456
both,transaction,27.9594
both,transaction,20.3631
both,transaction,35.4189
both,transaction,33.6320
both,transaction,29.6427
both,transaction,39.9806
both,transaction,35.5630
both,transaction,41.8829
both,transaction,47.5007
both,transaction,38.7206
both,transaction,35.3921
both,transaction,30.8700
both,transaction,42.2304
both,transaction,51.4587
both,transaction,43.0121
both,transaction,40.6857
both,transaction,29.8408
both,transaction,30.3590
both,transaction,38.7267
both,transaction,32.9153
both,transaction,27.6040
both,transaction,22.8918
both,transaction,33.9868
both,transaction,40.8538
both,transaction,34.5835
both,transaction,22.2662
both,transaction,44.1743
both,transaction,38.2518
both,transaction,51.3861
both,transaction,61.4843
both,transaction,41.1563
both,transaction,30.0376
both,transaction,31.2032
both,transaction,34.9507
both,transaction,20.2641
both,transaction,20.1605
both,transaction,22.5913
both,transaction,138.1794
both,transaction,43.6143
both,transaction,41.4900
both,transaction,42.2234
both,transaction,28.4116
both,transaction,31.9725
both,transaction,33.3471
both,transaction,33.6629
both,transaction,43.9138
both,transaction,49.5584
both,transaction,39.7808
both,transaction,30.5729
both,transaction,29.1874
both,transaction,36.2191
both,transaction,50.5774
both,transaction,38.7645
both,transaction,39.3181
both,transaction,30.6991
both,transaction,43.1140
both,transaction,35.7560
both,transaction,37.2420
both,transaction,33.7623
both,transaction,32.8738
both,transaction,27.1423
both,transaction,37.1216
both,transaction,25.9908
both,transaction,33.9353
both,transaction,46.3399
both,transaction,38.0184
both,transaction,22.8455
both,transaction,45.2179
both,transaction,46.3928
both,transaction,29.4723
both,transaction,36.7403
both,transaction,39.0273
both,transaction,39.1580
both,transaction,26.8619
both,transaction,43.3339
both,transaction,31.0578
both,transaction,36.4759
both,transaction,34.7201
both,transaction,28.5852
both,transaction,19.8888
both,transaction,13.8394
both,transaction,19.0926
both,transaction,25.2262
both,transaction,23.1189
both,transaction,25.3604
both,transaction,42.2881
both,transaction,33.4337
both,transaction,57.5332
both,transaction,44.5553
both,transaction,46.8443
both,transaction,21.1604
both,transaction,29.4388
both,transaction,31.2833
both,transaction,42.1295
both,transaction,60.3031
both,transaction,36.1625
both,transaction,29.9521
both,transaction,39.3030
both,transaction,38.5435
both,transaction,31.6003
both,transaction,64.3621
both,transaction,34.7085
both,transaction,31.0670
both,transaction,24.8406
both,transaction,37.7798
both,transaction,28.0884
both,transaction,34.9517
both,transaction,38.6440
both,transaction,35.1988
both,transaction,49.4770
both,transaction,33.5949
both,transaction,40.4608
both,transaction,35.5624
both,transaction,33.3186
both,transaction,21.3527
both,transaction,41.7239
both,transaction,26.5839
both,transaction,28.1519
both,transaction,31.6172
both,transaction,27.3657
both,transaction,28.0488
both,transaction,16.7254
both,transaction,30.7695
both,transaction,32.5564
both,transaction,19.5564
both,transaction,43.3586
both,transaction,35.0050
both,transaction,40.4701
both,transaction,30.8418
both,transaction,33.3080
both,transaction,48.3721
both,transaction,50.7205
both,transaction,43.4930
both,transaction,41.2706
both,transaction,36.5757
both,transaction,25.9244
both,transaction,21.4839
both,transaction,78.4390
both,transaction,31.8529
both,transaction,39.3789
both,transaction,32.6636
both,transaction,43.1511
both,transaction,49.2674
both,transaction,34.9405
both,transaction,22.2167
both,transaction,45.9014
both,transaction,44.3350
both,transaction,51.7549
both,transaction,38.2037
both,transaction,39.3191
both,transaction,32.6211
both,transaction,24.1403
both,transaction,42.1015
both,transaction,33.9539
both,transaction,31.8493
both,transaction,27.0388
both,transaction,31.1099
both,transaction,48.2889
both,transaction,34.5856
both,transaction,37.8949
both,transaction,31.1002
both,transaction,26.1655
both,transaction,39.4666
both,transaction,44.7380
both,transaction,30.1565
both,transaction,39.7131
both,transaction,35.3636
both,transaction,28.8221
both,transaction,38.6489
both,transaction,35.8655
both,transaction,49.0136
both,transaction,36.8266
both,transaction,41.3182
both,transaction,28.9726
both,transaction,37.0940
both,transaction,40.9093
both,transaction,54.6856
both,transaction,25.1894
both,transaction,39.3073
both,transaction,38.5591
both,transaction,39.2068
both,transaction,45.3009
both,transaction,57.8892
both,transaction,41.4524
both,transaction,33.3255
both,transaction,19.5516
both,transaction,23.2854
both,transaction,29.7416
both,transaction,34.6318
both,transaction,29.6841
both,transaction,16.3486
both,transaction,25.9721
both,transaction,50.8570
both,transaction,34.3006
both,transaction,48.8080
both,transaction,27.5310
both,transaction,34.0463
both,transaction,19.0903
both,transaction,23.1894
both,transaction,43.4692
both,transaction,70.7448
both,transaction,36.4837
both,transaction,32.3252
both,transaction,30.2015
both,transaction,39.5078
both,transaction,26.2086
both,transaction,22.7877
both,transaction,31.7149
both,transaction,41.8852
both,transaction,28.1982
both,transaction,47.5868
both,transaction,28.7725
both,transaction,26.9833
both,transaction,77.0863
both,transaction,32.7151
both,transaction,31.0847
both,transaction,34.0998
both,transaction,41.0587
both,transaction,31.6608
both,transaction,31.8954
both,transaction,34.7418
both,transaction,36.0790
both,transaction,17.5274
both,transaction,37.4350
both,transaction,22.9725
both,transaction,26.4703
both,transaction,40.8798
both,transaction,34.7950
both,transaction,39.9067
both,transaction,48.2068
both,transaction,40.5577
both,transaction,50.3045
both,transaction,42.5360
both,transaction,31.5351
both,transaction,31.7717
both,transaction,20.4533
both,transaction,25.6263
both,transaction,74.2219
both,transaction,72.7840
both,transaction,38.0401
both,transaction,43.3111
both,transaction,55.3915
both,transaction,37.4365
both,transaction,23.0708
both,transaction,37.5668
both,transaction,38.8677
both,transaction,23.5150
both,transaction,39.9428
both,transaction,26.7823
both,transaction,43.5796
both,transaction,26.4550
both,transaction,28.7869
both,transaction,26.3641
both,transaction,29.3516
both,transaction,36.0955
both,transaction,31.9963
both,transaction,33.2204
both,transaction,46.6999
both,transaction,30.7003
both,transaction,32.2029
both,transaction,39.0865
both,transaction,35.0038
both,transaction,29.1305
both,transaction,29.3275
both,transaction,40.7678
both,transaction,35.9760
both,transaction,48.1667
both,transaction,28.5585
both,transaction,32.7025
both,transaction,45.0854
both,transaction,23.1815
both,transaction,26.8734
both,transaction,31.4104
both,transaction,40.6081
both,transaction,32.4413
both,transaction,48.9623
both,transaction,39.1069
both,transaction,26.9824
both,transaction,40.9438
both,transaction,33.1937
both,transaction,32.1276
both,transaction,36.4910
both,transaction,43.2721
both,transaction,54.6590
both,transaction,54.3139
both,transaction,36.9257
both,transaction,41.9423
both,transaction,32.9842
both,transaction,50.0206
both,transaction,42.0033
both,transaction,30.7015
both,transaction,12.2767
both,transaction,31.4164
both,transaction,28.0067
both,transaction,39.0098
both,transaction,26.4205
both,transaction,31.5314
both,transaction,25.8995
both,transaction,31.1643
both,transaction,30.2770
both,transaction,40.8207
both,transaction,78.4278
both,transaction,37.5148
both,transaction,45.6173
both,transaction,38.3578
both,transaction,33.4290
both,transaction,32.4472
both,transaction,41.3374
both,transaction,46.4941
both,transaction,38.0105
both,transaction,56.3139
both,transaction,41.4657
both,transaction,25.3930
both,transaction,34.8622
both,transaction,30.6371
both,transaction,28.2336
both,transaction,34.8246
both,transaction,36.6173
both,transaction,19.9279
both,transaction,34.5856
both,transaction,36.7885
both,transaction,28.6304
both,transaction,50.2709
both,transaction,43.6425
both,transaction,22.3443
both,transaction,31.1450
both,transaction,40.4633
both,transaction,41.0085
both,transaction,43.2432
both,transaction,40.4800
both,transaction,24.5452
both,transaction,39.1105
both,transaction,44.2612
both,transaction,28.7025
both,transaction,33.2391
both,transaction,26.9086
both,transaction,26.8834
both,transaction,81.3961
both,transaction,53.3438
both,transaction,49.4249
both,transaction,30.4145
both,transaction,54.3860
both,transaction,43.3354
both,transaction,30.7102
both,transaction,22.3722
both,transaction,33.6785
both,transaction,32.1005
both,transaction,14.8774
both,transaction,30.0336
both,transaction,31.7187
both,transaction,34.2315
both,transaction,44.3829
both,transaction,36.3799
both,transaction,38.8068
both,transaction,30.0307
both,transaction,29.4470
both,transaction,25.3333
both,transaction,42.3927
both,transaction,23.0432
both,transaction,32.6207
both,transaction,39.0084
both,transaction,39.8907
both,transaction,40.5007
both,transaction,36.0807
both,transaction,31.1448
both,transaction,30.7386
both,transaction,40.8122
both,transaction,40.2456
both,transaction,31.5414
both,transaction,40.5472
both,transaction,38.6591
both,transaction,73.8954
both,transaction,36.4445
both,transaction,39.1019
both,transaction,32.5092
both,transaction,31.7454
both,transaction,26.4187
both,transaction,38.6013
both,transaction,34.1143
both,transaction,43.1324
both,transaction,37.5573
both,transaction,39.2485
both,transaction,40.7718
both,transaction,56.8950
both,transaction,50.7720
both,transaction,32.7818
both,transaction,27.6333
both,transaction,48.6837
both,transaction,40.6135
both,transaction,42.0270
both,transaction,28.3734
both,transaction,46.4320
both,transaction,49.4095
both,transaction,32.5432
both,transaction,36.3698
both,transaction,35.1535
both,transaction,43.0930
both,transaction,7.9759
both,transaction,10.1136
both,transaction,10.7565
both,transaction,34.1044
both,transaction,26.2665
both,transaction,35.9420
both,transaction,36.3446
both,transaction,32.3616
both,transaction,29.8399
both,transaction,21.9751
both,transaction,32.5603
both,transaction,40.4640
both,transaction,42.1542
both,transaction,47.9082
both,transaction,32.7573
both,transaction,53.6927
both,transaction,41.3438
both,transaction,42.0076
both,transaction,32.4657
both,transaction,45.7523
both,transaction,43.5660
both,transaction,27.2509
both,transaction,28.6314
both,transaction,34.9489
both,transaction,30.8335
both,transaction,56.4584
both,transaction,36.1916
both,transaction,65.7954
both,transaction,37.7125
both,transaction,35.4370
both,transaction,43.3299
both,transaction,46.5067
both,transaction,54.2575
both,transaction,39.6303
both,transaction,26.8227
both,transaction,33.2715
both,transaction,43.1609
both,transaction,28.3782
both,transaction,19.9952
both,transaction,14.0475
both,transaction,83.3163
both,transaction,60.4520
both,transaction,45.3374
both,transaction,70.4472
both,transaction,31.8541
both,transaction,40.3463
both,transaction,37.4579
both,transaction,43.6679
both,transaction,38.0848
both,transaction,40.7121
both,transaction,43.3584
both,transaction,41.6212
both,transaction,34.1528
both,transaction,34.0855
both,transaction,35.4014
both,transaction,40.8655
both,transaction,38.0039
both,transaction,33.2704
both,transaction,40.5321
both,transaction,30.6084
both,transaction,41.3445
both,transaction,28.6843
both,transaction,29.0405
both,transaction,34.6152
both,transaction,29.7429
both,transaction,41.9518
both,transaction,54.5633
both,transaction,36.9459
both,transaction,33.2833
both,transaction,37.3629
both,transaction,45.4652
both,transaction,26.1813
both,transaction,40.4676
both,transaction,33.2516
both,transaction,34.6896
both,transaction,34.7406
both,transaction,28.4316
both,transaction,28.7749
both,transaction,38.7601
both,transaction,40.0345
both,transaction,22.9978
both,transaction,30.6313
both,transaction,38.3764
both,transaction,32.1051
both,transaction,44.9060
both,transaction,41.4810
both,transaction,46.5679
both,transaction,34.3319
both,transaction,40.5230
both,transaction,40.1359
both,transaction,35.8265
both,transaction,26.3315
both,transaction,34.9425
both,transaction,38.5404
both,transaction,37.1916
both,transaction,37.0118
both,transaction,33.6276
both,transaction,25.4038
both,transaction,31.9829
both,transaction,17.9733
both,transaction,9.3216
both,transaction,31.5305
both,transaction,64.8735
both,transaction,28.8259
both,transaction,32.1815
both,transaction,34.9327
both,transaction,25.0780
both,transaction,16.9298
both,transaction,23.8011
both,transaction,11.3864
both,transaction,13.9908
both,transaction,13.6631
both,transaction,33.7240
both,transaction,41.2849
both,transaction,48.8531
both,transaction,24.8433
both,transaction,11.3161
both,transaction,11.2366
both,transaction,24.1502
both,transaction,48.2170
both,transaction,18.8459
both,transaction,27.6309
both,transaction,43.0077
both,transaction,39.5299
both,transaction,36.9533
both,transaction,35.8138
both,transaction,34.9903
both,transaction,34.1559
both,transaction,30.7150
both,transaction,26.7039
both,transaction,11.8503
both,transaction,37.9918
both,transaction,88.8526
both,transaction,32.4409
both,transaction,32.4644
both,transaction,51.3184
both,transaction,61.5280
both,transaction,44.6316
both,transaction,39.9198
both,transaction,30.0340
both,transaction,79.9105
both,transaction,34.3104
both,transaction,52.7104
both,transaction,41.1198
both,transaction,46.3407
both,transaction,47.3425
both,transaction,31.2786
both,transaction,46.1974
both,transaction,32.5975
both,transaction,59.1293
both,transaction,40.3818
both,transaction,28.2357
both,transaction,43.8991
both,transaction,37.0345
both,transaction,25.6156
both,transaction,33.3362
both,transaction,34.4647
both,transaction,43.9318
both,transaction,38.2659
both,transaction,44.1466
both,transaction,35.6515
both,transaction,35.7865
both,transaction,41.3587
both,transaction,20.4340
both,transaction,25.2557
both,transaction,27.8188
both,transaction,36.3126
both,transaction,48.4135
both,transaction,34.6395
both,transaction,35.1431
both,transaction,38.1717
both,transaction,43.1260
both,transaction,40.4614
both,transaction,47.4991
both,transaction,34.8100
both,transaction,44.4667
both,transaction,36.8840
both,transaction,28.8907
both,transaction,31.1472
both,transaction,36.2736
both,transaction,39.4668
both,transaction,34.6238
both,transaction,33.8480
both,transaction,31.6666
both,transaction,47.4391
both,transaction,56.5231
both,transaction,35.7862
both,transaction,28.9050
both,transaction,32.0080
both,transaction,43.7917
both,transaction,34.0657
both,transaction,32.3938
both,transaction,34.7954
both,transaction,39.8171
both,transaction,37.5704
both,transaction,42.0069
both,transaction,34.1775
both,transaction,49.0629
both,transaction,40.2937
both,transaction,31.0588
both,transaction,66.0891
both,transaction,51.7032
both,transaction,34.7306
both,transaction,47.2791
both,transaction,35.5633
both,transaction,29.9907
both,transaction,42.3938
both,transaction,47.1402
both,transaction,47.5251
both,transaction,33.0699
both,transaction,29.3866
both,transaction,33.4667
both,transaction,44.6644
both,transaction,29.2223
both,transaction,43.4031
both,transaction,36.7979
both,transaction,38.2190
both,transaction,37.2805
both,transaction,36.5759
both,transaction,33.2873
both,transaction,37.4470
both,transaction,35.1419
both,transaction,35.7413
both,transaction,30.8707
both,transaction,30.3450
both,transaction,33.3193
both,transaction,46.2409
both,transaction,33.2531
both,transaction,39.2121
both,transaction,45.9398
both,transaction,39.5216
both,transaction,27.6129
both,transaction,30.8127
both,transaction,23.6312
both,transaction,24.4011
both,transaction,16.2375
both,transaction,19.5600
both,transaction,17.2550
both,transaction,7.0006
both,transaction,7.4315
both,transaction,100.4122
both,transaction,54.3649
both,transaction,43.0188
both,transaction,38.6097
both,transaction,44.7933
both,transaction,36.7625
both,transaction,22.9887
both,transaction,29.7100
both,transaction,47.5436
both,transaction,50.1767
both,transaction,30.3965
both,transaction,45.6805
both,transaction,30.8118
both,transaction,33.0970
both,transaction,32.9616
both,transaction,43.2808
both,transaction,33.0972
both,transaction,27.4878
both,transaction,38.2714
both,transaction,29.9581
both,transaction,32.4003
both,transaction,30.5839
both,transaction,37.9001
both,transaction,33.2858
both,transaction,33.1568
both,transaction,32.0050
both,transaction,25.9018
both,transaction,34.1661
both,transaction,39.7995
both,transaction,35.5382
both,transaction,19.1798
both,transaction,31.1114
both,transaction,37.6934
both,transaction,33.0718
both,transaction,37.0930
both,transaction,42.4889
both,transaction,31.9310
both,transaction,29.4916
both,transaction,41.5002
both,transaction,43.6847
both,transaction,42.4821
both,transaction,33.0698
both,transaction,41.9601
both,transaction,34.6420
both,transaction,27.6285
both,transaction,17.5830
both,transaction,29.2486
both,transaction,37.8123
both,transaction,52.5652
both,transaction,34.2634
both,transaction,24.0219
both,transaction,34.4594
both,transaction,33.7852
both,transaction,37.6404
both,transaction,35.8088
both,transaction,33.1259
both,transaction,38.0554
both,transaction,41.8784
both,transaction,39.1615
both,transaction,36.2744
both,transaction,31.1330
both,transaction,28.4853
both,transaction,35.6651
both,transaction,38.2141
both,transaction,36.5699
both,transaction,28.4115
both,transaction,39.1760
both,transaction,29.8633
both,transaction,35.8059
both,transaction,25.8182
both,transaction,32.1849
both,transaction,38.0246
both,transaction,34.7713
both,transaction,44.9665
both,transaction,50.9392
both,transaction,28.5246
both,transaction,27.6778
both,transaction,20.2912
both,transaction,41.0164
both,transaction,20.5815
both,transaction,24.4418
both,transaction,30.9808
both,transaction,25.2277
both,transaction,40.0727
both,transaction,30.3046
both,transaction,34.9787
both,transaction,37.2055
both,transaction,34.3603
both,transaction,22.6541
both,transaction,26.3582
both,transaction,32.4877
both,transaction,44.3983
both,transaction,23.4255
both,transaction,43.5339
both,transaction,47.8774
both,transaction,34.3113
both,transaction,43.7009
both,transaction,53.4768
both,transaction,51.6618
both,transaction,33.2565
both,transaction,131.9966
both,transaction,21.0867
both,transaction,43.3665
both,transaction,45.7221
both,transaction,59.9698
both,transaction,39.0772
both,transaction,38.3651
both,transaction,42.0664
both,transaction,27.7284
both,transaction,35.8136
both,transaction,28.0082
both,transaction,32.7677
both,transaction,43.2450
both,transaction,39.1123
both,transaction,40.0965
both,transaction,43.8404
both,transaction,26.7450
both,transaction,25.3962
both,transaction,37.8129
both,transaction,35.2624
both,transaction,34.8037
both,transaction,33.6156
both,transaction,42.0051
both,transaction,32.0674
both,transaction,31.0042
both,transaction,33.0286
both,transaction,32.4360
both,transaction,42.6976
both,transaction,36.2471
both,transaction,32.2505
both,transaction,32.7382
both,transaction,42.8157
both,transaction,40.6120
both,transaction,33.3817
both,transaction,39.1886
both,transaction,39.1681
both,transaction,27.7344
both,transaction,35.4034
both,transaction,23.6435
both,transaction,45.5038
both,transaction,38.9556
both,transaction,36.1890
both,transaction,37.4108
both,transaction,40.8952
both,transaction,38.9597
both,transaction,51.9047
both,transaction,49.0595
both,transaction,28.5022
both,transaction,23.0856
both,transaction,41.8438
both,transaction,43.1874
both,transaction,30.8202
both,transaction,28.1675
both,transaction,25.5865
both,transaction,34.1818
both,transaction,53.5082
both,transaction,32.1745
both,transaction,39.5057
both,transaction,34.9539
both,transaction,34.1904
both,transaction,41.2642
both,transaction,64.1305
both,transaction,42.3621
both,transaction,29.6782
both,transaction,24.4529
both,transaction,26.3501
both,transaction,28.8809
both,transaction,30.5228
both,transaction,27.7188
both,transaction,37.5313
both,transaction,35.7979
both,transaction,46.1790
both,transaction,29.2753
both,transaction,30.9347
both,transaction,54.9355
both,transaction,30.2777
both,transaction,48.2226
both,transaction,39.4847
both,transaction,40.4510
both,transaction,38.2192
both,transaction,35.7172
both,transaction,33.8377
both,transaction,23.6691
both,transaction,16.5325
both,transaction,40.9269
both,transaction,39.1411
both,transaction,32.9012
both,transaction,34.2290
both,transaction,26.7128
both,transaction,30.1931
both,transaction,66.0140
both,transaction,35.4374
both,transaction,42.8657
both,transaction,38.3425
both,transaction,37.2794
both,transaction,30.0379
both,transaction,30.2408
both,transaction,17.7963
both,transaction,22.8145
both,transaction,20.1183
both,transaction,81.3941
both,transaction,51.1905
both,transaction,29.0591
both,transaction,45.8836
both,transaction,35.4890
both,transaction,45.9542
both,transaction,30.3933
both,transaction,30.7520
both,transaction,34.4864
both,transaction,41.2502
both,transaction,20.0783
both,transaction,42.3509
both,transaction,30.7392
both,transaction,27.6383
both,transaction,49.8121
both,transaction,35.2538
both,transaction,40.1418
both,transaction,35.6049
both,transaction,22.9142
both,transaction,37.4280
both,transaction,50.3680
both,transaction,33.5310
both,transaction,40.4351
both,transaction,35.0373
both,transaction,35.3029
both,transaction,35.5266
both,transaction,38.8617
both,transaction,37.7388
both,transaction,42.0840
both,transaction,35.9163
both,transaction,34.9335
both,transaction,33.9554
both,transaction,49.5529
both,transaction,27.5425
both,transaction,42.5870
both,transaction,29.5745
both,transaction,38.0805
both,transaction,33.1898
both,transaction,31.4539
both,transaction,28.0472
both,transaction,34.8973
both,transaction,32.8017
both,transaction,37.7137
both,transaction,33.9716
both,transaction,39.0728
both,transaction,38.7108
both,transaction,31.0339
both,transaction,24.9817
both,transaction,34.1335
both,transaction,23.2785
both,transaction,44.1492
both,transaction,42.1904
both,transaction,32.7600
both,transaction,41.6730
both,transaction,42.7767
both,transaction,35.6330
both,transaction,42.4125
both,transaction,44.4286
both,transaction,37.6553
both,transaction,55.0891
both,transaction,53.1277
both,transaction,33.3390
both,transaction,23.7297
both,transaction,12.3867
both,transaction,39.5370
both,transaction,30.7435
both,transaction,26.7963
both,transaction,31.0543
both,transaction,25.8145
both,transaction,39.9628
both,transaction,31.4630
both,transaction,39.9228
both,transaction,44.7867
both,transaction,37.1579
both,transaction,31.2773
both,transaction,33.7175
both,transaction,30.1115
both,transaction,28.0237
both,transaction,55.6601
both,transaction,39.4026
both,transaction,32.3124
both,transaction,36.0198
both,transaction,33.9123
both,transaction,25.6670
both,transaction,34.8877
both,transaction,24.8948
both,transaction,35.1584
both,transaction,37.0719
both,transaction,37.5586
both,transaction,54.3149
both,transaction,35.0030
both,transaction,42.0101
both,transaction,34.8393
both,transaction,47.6892
both,transaction,27.2225
both,transaction,33.3494
both,transaction,38.6712
both,transaction,25.2140
both,transaction,25.0599
both,transaction,39.7505
both,transaction,86.4005
both,transaction,35.8977
both,transaction,34.6402
both,transaction,49.6345
both,transaction,44.2528
both,transaction,39.7696
both,transaction,37.3716
both,transaction,23.9255
both,transaction,15.0280
both,transaction,33.2649
both,transaction,35.6807
both,transaction,27.8921
both,transaction,43.5066
both,transaction,24.3517
both,transaction,41.1893
both,transaction,27.1062
both,transaction,34.2072
both,transaction,37.1105
both,transaction,38.2373
both,transaction,33.7511
both,transaction,29.1282
both,transaction,21.6276
both,transaction,30.1134
both,transaction,36.8216
both,transaction,43.3824
both,transaction,36.2070
both,transaction,30.7633
both,transaction,34.9345
both,transaction,30.0416
both,transaction,35.5990
both,transaction,42.4663
both,transaction,35.3832
both,transaction,36.0696
both,transaction,37.7067
both,transaction,47.5170
both,transaction,63.4126
both,transaction,39.2015
both,transaction,37.7813
both,transaction,47.0625
both,transaction,37.8911
both,transaction,36.4575
both,transaction,35.6418
both,transaction,23.0602
both,transaction,33.0710
both,transaction,38.2016
both,transaction,41.3759
both,transaction,41.8559
both,transaction,34.6089
both,transaction,46.7797
both,transaction,35.6224
both,transaction,27.6508
both,transaction,26.6768
both,transaction,25.3864
both,transaction,24.4277
both,transaction,26.5512
both,transaction,25.3455
both,transaction,24.7683
both,transaction,36.2533
both,transaction,40.0556
both,transaction,41.5848
both,transaction,38.7609
both,transaction,30.5378
both,transaction,40.4084
both,transaction,42.0342
both,transaction,32.9866
both,transaction,78.3937
both,transaction,46.8559
both,transaction,30.3314
both,transaction,31.3114
both,transaction,33.7989
both,transaction,32.3599
both,transaction,32.1306
both,transaction,40.5582
both,transaction,52.3988
both,transaction,28.3169
both,transaction,42.9413
both,transaction,35.0065
both,transaction,31.6260
both,transaction,20.1078
both,transaction,32.2379
both,transaction,27.6761
both,transaction,32.6528
both,transaction,32.2954
both,transaction,38.1393
both,transaction,32.4255
both,transaction,34.8841
both,transaction,22.3965
both,transaction,34.2027
both,transaction,26.7385
both,transaction,35.5065
both,transaction,33.6482
both,transaction,38.3085
both,transaction,30.2473
both,transaction,42.4034
both,transaction,49.3099
both,transaction,46.6086
both,transaction,44.9517
both,transaction,35.8834
both,transaction,28.6902
both,transaction,30.8435
alone,query,3.0834
alone,query,2.8383
alone,query,10.8462
alone,query,4.0557
alone,query,5.6222
alone,query,6.9979
alone,query,3.5031
alone,query,7.3499
alone,query,3.3337
alone,query,2.6391
alone,query,3.5902
alone,query,6.3631
alone,query,5.6771
alone,query,3.1317
alone,query,2.0900
alone,query,1.8255
alone,query,2.5217
alone,query,3.3123
alone,query,2.8211
alone,query,1.7774
alone,query,3.3014
alone,query,1.7399
alone,query,4.8548
alone,query,3.7555
alone,query,1.7761
alone,query,2.0287
alone,query,4.3211
alone,query,1.5261
alone,query,5.9729
alone,query,2.1548
alone,query,5.7092
alone,query,4.1083
alone,query,5.3441
alone,query,1.2776
alone,query,3.0072
alone,query,1.7530
alone,query,8.9160
alone,query,4.0436
alone,query,1.8639
alone,query,2.0204
alone,query,1.3496
alone,query,3.8498
alone,query,3.0389
alone,query,4.2044
alone,query,1.1353
alone,query,2.3343
alone,query,2.5605
alone,query,1.4800
alone,query,1.4222
alone,query,3.3166
alone,query,1.8188
alone,query,1.7791
alone,query,4.2104
alone,query,2.2121
alone,query,3.2799
alone,query,1.9987
alone,query,3.3450
alone,query,2.4384
alone,query,0.8490
alone,query,0.9439
alone,query,2.5659
alone,query,3.5099
alone,query,1.5150
alone,query,1.7951
alone,query,2.8729
alone,query,2.8665
alone,query,2.3126
alone,query,1.9958
alone,query,1.8182
alone,query,3.3133
alone,query,2.5833
alone,query,2.0322
alone,query,3.5055
alone,query,3.4709
alone,query,6.2581
alone,query,2.6475
alone,query,3.9683
alone,query,3.3726
alone,query,2.0991
alone,query,2.0191
alone,query,2.3512
alone,query,2.8589
alone,query,1.0198
alone,query,1.9430
alone,query,2.8332
alone,query,1.8940
alone,query,4.4684
alone,query,2.4009
alone,query,3.2492
alone,query,3.1585
alone,query,1.5577
alone,query,2.1148
alone,query,1.7547
alone,query,2.5356
alone,query,2.1565
alone,query,1.6659
alone,query,0.8168
alone,query,1.2070
alone,query,1.3816
alone,query,0.4432
alone,query,1.7837
alone,query,1.9083
alone,query,1.8409
alone,query,4.2973
alone,query,6.8667
alone,query,4.4167
alone,query,9.9294
alone,query,2.2976
alone,query,2.3405
alone,query,2.9798
alone,query,2.0887
alone,query,5.9473
alone,query,4.0986
alone,query,2.1023
alone,query,4.6259
alone,query,0.9027
alone,query,1.9996
alone,query,2.1342
alone,query,2.2480
alone,query,2.3107
alone,query,3.2060
alone,query,3.0925
alone,query,2.4651
alone,query,2.4954
alone,query,5.7604
alone,query,5.7537
alone,query,3.1081
alone,query,4.3136
alone,query,1.7201
alone,query,2.0269
alone,query,1.1533
alone,query,3.6310
alone,query,1.7569
alone,query,4.1809
alone,query,1.7900
alone,query,2.0613
alone,query,1.2220
alone,query,2.5329
alone,query,1.0414
alone,query,1.2652
alone,query,0.9538
alone,query,7.0073
alone,query,2.4455
alone,query,3.1101
alone,query,2.0088
alone,query,3.7318
alone,query,1.9364
alone,query,1.4946
alone,query,4.9609
alone,query,3.9749
alone,query,1.6595
alone,query,3.4144
alone,query,0.5759
alone,query,4.1883
alone,query,2.1717
alone,query,2.4820
alone,query,2.7041
alone,query,0.3780
alone,query,2.0856
alone,query,2.0036
alone,query,2.4803
alone,query,2.3727
alone,query,4.3055
alone,query,1.5534
alone,query,1.5931
alone,query,2.3543
alone,query,2.1218
alone,query,1.0214
alone,query,2.1453
alone,query,1.5053
alone,query,10.4110
alone,query,2.6037
alone,query,2.0154
alone,query,1.6767
alone,query,2.0723
alone,query,4.0660
alone,query,3.4738
alone,query,3.5673
alone,query,2.0931
alone,query,3.1607
alone,query,2.8821
alone,query,1.5489
alone,query,2.2736
alone,query,2.8943
alone,query,4.5787
alone,query,5.2915
alone,query,2.7764
alone,query,5.5243
alone,query,1.7063
alone,query,1.6854
alone,query,2.7017
alone,query,1.8988
alone,query,1.4431
alone,query,2.3447
alone,query,3.3822
