phase,measure,ms
both,transaction,35.7591
both,transaction,34.6961
both,transaction,38.6714
both,transaction,31.7410
both,transaction,27.0076
both,transaction,30.1245
both,transaction,40.8210
both,transaction,46.2667
both,transaction,55.0082
both,transaction,51.1905
both,transaction,28.9685
both,transaction,41.0424
both,transaction,21.8815
both,transaction,39.1769
both,transaction,33.8103
both,transaction,34.8555
both,transaction,52.1018
both,transaction,45.9459
both,transaction,29.0954
both,transaction,30.3730
both,transaction,25.1181
both,transaction,30.8917
both,transaction,30.6021
both,transaction,49.9586
both,transaction,38.2223
both,transaction,34.0335
both,transaction,69.9160
both,transaction,25.1749
both,transaction,40.0685
both,transaction,33.8501
both,transaction,58.7065
both,transaction,38.0993
both,transaction,26.9812
both,transaction,29.4001
both,transaction,37.1697
both,transaction,29.1707
both,transaction,35.0586
both,transaction,36.9881
both,transaction,20.5285
both,transaction,29.4109
both,transaction,31.2348
both,transaction,26.1893
both,transaction,33.8276
both,transaction,27.5187
both,transaction,30.1255
both,transaction,35.8079
both,transaction,28.8516
both,transaction,37.0277
both,transaction,39.0755
both,transaction,30.3430
both,transaction,43.6630
both,transaction,46.4257
both,transaction,39.3338
both,transaction,45.1867
both,transaction,28.4406
both,transaction,35.4540
both,transaction,39.5416
both,transaction,25.9145
both,transaction,41.7745
both,transaction,36.1861
both,transaction,31.1273
both,transaction,30.8172
both,transaction,29.9991
both,transaction,16.6233
both,transaction,9.2189
both,transaction,26.2730
both,transaction,44.8996
both,transaction,57.7581
both,transaction,52.0885
both,transaction,42.4080
both,transaction,40.4159
both,transaction,34.5766
both,transaction,28.5419
both,transaction,28.8612
both,transaction,25.8638
both,transaction,31.4400
both,transaction,28.9010
both,transaction,54.8219
both,transaction,60.8058
both,transaction,47.5574
both,transaction,50.6015
both,transaction,36.4762
both,transaction,39.0366
both,transaction,32.3112
both,transaction,33.2827
both,transaction,33.9210
both,transaction,33.5286
both,transaction,33.3588
both,transaction,27.1860
both,transaction,38.9567
both,transaction,17.3331
both,transaction,20.7672
both,transaction,19.2805
both,transaction,22.2865
both,transaction,109.3526
both,transaction,78.2533
both,transaction,31.0487
both,transaction,29.8981
both,transaction,33.6093
both,transaction,36.8898
both,transaction,39.5630
both,transaction,29.6769
both,transaction,31.5012
both,transaction,29.1850
both,transaction,42.0878
both,transaction,40.1481
both,transaction,34.2222
both,transaction,50.4631
both,transaction,56.6763
both,transaction,48.7255
both,transaction,35.9986
both,transaction,43.5696
both,transaction,30.1802
both,transaction,46.9111
both,transaction,36.2527
both,transaction,33.6131
both,transaction,34.9820
both,transaction,26.3663
both,transaction,39.2727
both,transaction,29.8418
both,transaction,28.0160
both,transaction,42.7283
both,transaction,43.7902
both,transaction,39.4584
both,transaction,40.5827
both,transaction,31.2772
both,transaction,41.5094
both,transaction,41.9992
both,transaction,27.2772
both,transaction,33.6387
both,transaction,33.4215
both,transaction,40.0333
both,transaction,33.6218
both,transaction,35.4469
both,transaction,24.9059
both,transaction,24.9355
both,transaction,24.8474
both,transaction,38.1117
both,transaction,41.9120
both,transaction,34.2728
both,transaction,27.9183
both,transaction,28.5496
both,transaction,38.0814
both,transaction,34.4589
both,transaction,28.6477
both,transaction,33.3466
both,transaction,35.5233
both,transaction,40.2013
both,transaction,34.9913
both,transaction,30.6673
both,transaction,46.7511
both,transaction,42.9215
both,transaction,46.7209
both,transaction,30.0749
both,transaction,38.6269
both,transaction,35.2793
both,transaction,42.9257
both,transaction,33.4790
both,transaction,34.4795
both,transaction,22.5446
both,transaction,41.7075
both,transaction,58.7750
both,transaction,52.6874
both,transaction,77.7343
both,transaction,35.9713
both,transaction,20.6637
both,transaction,25.3977
both,transaction,30.7791
both,transaction,30.0364
both,transaction,32.3032
both,transaction,25.7139
both,transaction,21.7053
both,transaction,21.7295
both,transaction,34.3620
both,transaction,34.7633
both,transaction,42.2816
both,transaction,24.8722
both,transaction,34.9255
both,transaction,29.6650
both,transaction,29.8162
both,transaction,40.5607
both,transaction,29.6035
both,transaction,32.0007
both,transaction,32.3869
both,transaction,29.9413
both,transaction,29.7107
both,transaction,40.1076
both,transaction,33.4944
both,transaction,20.3040
both,transaction,22.4904
both,transaction,27.5426
both,transaction,33.2142
both,transaction,23.1561
both,transaction,24.8402
both,transaction,77.7852
both,transaction,92.1417
both,transaction,25.2999
both,transaction,37.9247
both,transaction,26.1907
both,transaction,36.9124
both,transaction,40.5950
both,transaction,41.9102
both,transaction,43.8824
both,transaction,29.5679
both,transaction,28.7848
both,transaction,43.3782
both,transaction,36.7778
both,transaction,44.6463
both,transaction,40.8377
both,transaction,46.6089
both,transaction,38.7356
both,transaction,30.9779
both,transaction,43.7529
both,transaction,28.4087
both,transaction,44.2346
both,transaction,39.9839
both,transaction,31.1708
both,transaction,33.8619
both,transaction,29.6051
both,transaction,41.4892
both,transaction,32.8550
both,transaction,28.8651
both,transaction,19.9060
both,transaction,15.8453
both,transaction,40.0794
both,transaction,28.0975
both,transaction,20.6400
both,transaction,35.8231
both,transaction,29.7110
both,transaction,45.0006
both,transaction,29.4660
both,transaction,51.4790
both,transaction,37.2745
both,transaction,50.3722
both,transaction,33.8978
both,transaction,39.3789
both,transaction,39.9580
both,transaction,30.0121
both,transaction,37.7833
both,transaction,46.1016
both,transaction,37.3028
both,transaction,22.0985
both,transaction,19.4395
both,transaction,56.6040
both,transaction,36.6895
both,transaction,37.7497
both,transaction,31.9397
both,transaction,36.9249
both,transaction,44.8843
both,transaction,41.5126
both,transaction,28.9758
both,transaction,45.3167
both,transaction,46.3959
both,transaction,40.0519
both,transaction,39.0852
both,transaction,36.4614
both,transaction,45.0638
both,transaction,40.9012
both,transaction,39.1467
both,transaction,30.3635
both,transaction,37.6085
both,transaction,35.5276
both,transaction,16.2651
both,transaction,12.0727
both,transaction,38.7198
both,transaction,79.3885
both,transaction,45.2278
both,transaction,40.8998
both,transaction,40.8198
both,transaction,37.5313
both,transaction,43.4641
both,transaction,25.0666
both,transaction,38.1159
both,transaction,40.4317
both,transaction,31.9769
both,transaction,66.4415
both,transaction,30.9894
both,transaction,18.3300
both,transaction,28.1034
both,transaction,24.3063
both,transaction,33.9223
both,transaction,33.8987
both,transaction,31.9375
both,transaction,32.5463
both,transaction,40.7830
both,transaction,38.3301
both,transaction,37.1433
both,transaction,31.1454
both,transaction,30.4658
both,transaction,34.6664
both,transaction,31.5973
both,transaction,25.4668
both,transaction,11.8520
both,transaction,14.3035
both,transaction,118.4509
both,transaction,22.4268
both,transaction,17.8507
both,transaction,20.1482
both,transaction,35.5935
both,transaction,30.6406
both,transaction,32.5854
both,transaction,38.5858
both,transaction,33.8732
both,transaction,32.5720
both,transaction,35.2423
both,transaction,35.5072
both,transaction,23.3611
both,transaction,41.5436
both,transaction,33.4045
both,transaction,48.3111
both,transaction,58.4929
both,transaction,38.5708
both,transaction,56.5917
both,transaction,46.7855
both,transaction,32.2014
both,transaction,31.2066
both,transaction,46.3577
both,transaction,37.2436
both,transaction,34.6907
both,transaction,30.8960
both,transaction,33.3197
both,transaction,33.6117
both,transaction,40.4504
both,transaction,43.4794
both,transaction,40.0064
both,transaction,36.1101
both,transaction,32.2639
both,transaction,45.8819
both,transaction,22.3644
both,transaction,25.4835
both,transaction,18.1450
both,transaction,30.0828
both,transaction,40.8594
both,transaction,22.7447
both,transaction,19.9607
both,transaction,54.2665
both,transaction,37.7894
both,transaction,16.0191
both,transaction,25.3500
both,transaction,18.0111
both,transaction,20.3778
both,transaction,30.3558
both,transaction,21.4432
both,transaction,26.6493
both,transaction,31.9356
both,transaction,42.9117
both,transaction,35.7622
both,transaction,30.6203
both,transaction,44.9614
both,transaction,32.3400
both,transaction,34.7300
both,transaction,33.5342
both,transaction,26.3770
both,transaction,31.9624
both,transaction,32.8037
both,transaction,29.5804
both,transaction,51.8538
both,transaction,45.4030
both,transaction,31.8792
both,transaction,51.3997
both,transaction,46.2535
both,transaction,44.6408
both,transaction,34.3614
both,transaction,31.0708
both,transaction,34.7712
both,transaction,33.8238
both,transaction,34.3794
both,transaction,42.4610
both,transaction,46.5112
both,transaction,45.9969
both,transaction,41.3743
both,transaction,44.3373
both,transaction,38.9531
both,transaction,22.0962
both,transaction,22.0541
both,transaction,30.7658
both,transaction,19.1216
both,transaction,23.2513
both,transaction,51.6280
both,transaction,42.5856
both,transaction,21.4499
both,transaction,21.3359
both,transaction,49.0914
both,transaction,51.0517
both,transaction,33.7264
both,transaction,28.5137
both,transaction,31.0950
both,transaction,32.3612
both,transaction,31.1092
both,transaction,19.1040
both,transaction,20.2742
both,transaction,41.7806
both,transaction,25.4243
both,transaction,31.9115
both,transaction,80.0869
both,transaction,52.6224
both,transaction,51.9991
both,transaction,35.2481
both,transaction,28.8663
both,transaction,35.0007
both,transaction,35.4724
both,transaction,40.1910
both,transaction,31.9291
both,transaction,35.5977
both,transaction,35.2465
both,transaction,37.1627
both,transaction,62.4383
both,transaction,46.1250
both,transaction,37.4577
both,transaction,53.0918
both,transaction,48.1184
both,transaction,39.1028
both,transaction,28.7934
both,transaction,37.8537
both,transaction,30.9457
both,transaction,28.6191
both,transaction,33.8199
both,transaction,47.3431
both,transaction,30.4447
both,transaction,17.0160
both,transaction,16.7466
both,transaction,29.8140
both,transaction,28.3978
both,transaction,30.6853
both,transaction,47.6931
both,transaction,36.3819
both,transaction,50.7031
both,transaction,30.5521
both,transaction,32.0520
both,transaction,21.8052
both,transaction,27.5651
both,transaction,30.3278
both,transaction,37.6785
both,transaction,19.5984
both,transaction,38.4543
both,transaction,25.3876
both,transaction,40.5855
both,transaction,39.5187
both,transaction,42.4297
both,transaction,50.7255
both,transaction,39.7471
both,transaction,46.3372
both,transaction,31.2019
both,transaction,27.2697
both,transaction,29.7709
both,transaction,44.9590
both,transaction,42.9160
both,transaction,35.6658
both,transaction,48.4255
both,transaction,21.7867
both,transaction,30.9143
both,transaction,30.5005
both,transaction,35.4985
both,transaction,35.8260
both,transaction,56.5050
both,transaction,35.2116
both,transaction,47.2028
both,transaction,40.4324
both,transaction,39.7617
both,transaction,45.2871
both,transaction,28.4336
both,transaction,32.1293
both,transaction,35.8981
both,transaction,21.6309
both,transaction,46.4827
both,transaction,38.0709
both,transaction,67.2133
both,transaction,43.8194
both,transaction,37.2227
both,transaction,18.5433
both,transaction,25.6468
both,transaction,27.6195
both,transaction,24.8562
both,transaction,51.1596
both,transaction,37.1806
both,transaction,40.3388
both,transaction,43.1012
both,transaction,61.5428
both,transaction,50.3575
both,transaction,34.9229
both,transaction,25.3633
both,transaction,33.9983
both,transaction,32.3724
both,transaction,36.3489
both,transaction,33.5680
both,transaction,23.2327
both,transaction,32.8516
both,transaction,23.2118
both,transaction,16.8462
both,transaction,20.0359
both,transaction,22.0923
both,transaction,38.5945
both,transaction,20.2939
both,transaction,21.9001
both,transaction,96.2894
both,transaction,17.3882
both,transaction,22.1505
both,transaction,20.4654
both,transaction,31.4615
both,transaction,34.1918
both,transaction,21.4194
both,transaction,34.2090
both,transaction,34.6732
both,transaction,35.3602
both,transaction,23.2671
both,transaction,35.7567
both,transaction,28.2008
both,transaction,24.0426
both,transaction,35.3702
both,transaction,63.1485
both,transaction,55.8936
both,transaction,42.0643
both,transaction,54.6641
both,transaction,63.7913
both,transaction,35.6169
both,transaction,33.5414
both,transaction,39.9322
both,transaction,39.7408
both,transaction,36.0463
both,transaction,37.4063
both,transaction,25.9189
both,transaction,38.1566
both,transaction,33.8356
both,transaction,24.5706
both,transaction,34.8968
both,transaction,43.5658
both,transaction,38.1934
both,transaction,40.1708
both,transaction,38.1118
both,transaction,53.9900
both,transaction,32.6133
both,transaction,22.4029
both,transaction,44.8892
both,transaction,22.8963
both,transaction,58.5965
both,transaction,27.6466
both,transaction,31.3442
both,transaction,34.8474
both,transaction,42.1107
both,transaction,33.9866
both,transaction,29.9791
both,transaction,30.0109
both,transaction,29.6121
both,transaction,34.7278
both,transaction,58.3226
both,transaction,50.2450
both,transaction,36.6541
both,transaction,35.9511
both,transaction,33.9996
both,transaction,27.5504
both,transaction,32.4267
both,transaction,22.6104
both,transaction,38.1712
both,transaction,14.4579
both,transaction,31.4359
both,transaction,47.5587
both,transaction,38.2388
both,transaction,47.1729
both,transaction,45.4524
both,transaction,41.3802
both,transaction,34.3737
both,transaction,24.6220
both,transaction,31.5829
both,transaction,31.3727
both,transaction,58.9734
both,transaction,24.9974
both,transaction,7.2705
both,transaction,47.1188
both,transaction,50.5632
both,transaction,28.8882
both,transaction,35.9417
both,transaction,39.6056
both,transaction,26.3029
both,transaction,37.0305
both,transaction,22.5563
both,transaction,25.5872
both,transaction,27.0853
both,transaction,39.2385
both,transaction,37.2727
both,transaction,29.8445
both,transaction,42.2174
both,transaction,47.6101
both,transaction,48.5950
both,transaction,41.4237
both,transaction,35.3583
both,transaction,33.4474
both,transaction,34.7006
both,transaction,36.0540
both,transaction,29.5996
both,transaction,31.6230
both,transaction,34.8278
both,transaction,22.4549
both,transaction,27.9308
both,transaction,16.5068
both,transaction,99.8559
both,transaction,28.6195
both,transaction,20.6055
both,transaction,20.7942
both,transaction,35.3641
both,transaction,29.5215
both,transaction,33.6564
both,transaction,36.2617
both,transaction,26.1907
both,transaction,37.1549
both,transaction,39.0451
both,transaction,33.2142
both,transaction,64.1753
both,transaction,33.1199
both,transaction,43.9521
both,transaction,57.6345
both,transaction,45.5067
both,transaction,26.9493
both,transaction,48.6787
both,transaction,41.9494
both,transaction,32.3848
both,transaction,26.0446
both,transaction,42.0536
both,transaction,30.6647
both,transaction,24.1751
both,transaction,13.4698
both,transaction,39.4640
both,transaction,40.6532
both,transaction,48.4960
both,transaction,27.7282
both,transaction,24.8152
both,transaction,44.0080
both,transaction,37.8397
both,transaction,19.3235
both,transaction,46.4153
both,transaction,33.9138
both,transaction,25.6502
both,transaction,58.4839
both,transaction,33.7836
both,transaction,35.2210
both,transaction,34.0990
both,transaction,39.4953
both,transaction,41.4402
both,transaction,39.8679
both,transaction,24.9952
both,transaction,34.0913
both,transaction,45.7003
both,transaction,19.5413
both,transaction,10.6182
both,transaction,52.3148
both,transaction,39.5382
both,transaction,39.7669
both,transaction,24.6216
both,transaction,9.7342
both,transaction,9.6729
both,transaction,29.8141
both,transaction,32.7131
both,transaction,22.4996
both,transaction,39.2329
both,transaction,38.8977
both,transaction,36.9015
both,transaction,39.1087
both,transaction,45.0804
both,transaction,28.2599
both,transaction,15.2083
both,transaction,50.3826
both,transaction,45.5041
both,transaction,39.3323
both,transaction,34.8170
both,transaction,44.2316
both,transaction,22.7869
both,transaction,34.8469
both,transaction,24.8674
both,transaction,27.3646
both,transaction,49.4361
both,transaction,18.7471
both,transaction,49.0470
both,transaction,39.3083
both,transaction,34.6664
both,transaction,38.8205
both,transaction,31.7408
both,transaction,33.6904
both,transaction,29.6698
both,transaction,33.7574
both,transaction,40.3923
both,transaction,44.5528
both,transaction,44.5608
both,transaction,19.8512
both,transaction,45.0973
both,transaction,46.1932
both,transaction,41.4333
both,transaction,36.6499
both,transaction,25.0187
both,transaction,29.9555
both,transaction,30.5881
both,transaction,33.1284
both,transaction,31.2150
both,transaction,15.4938
both,transaction,27.0687
both,transaction,25.4905
both,transaction,114.2408
both,transaction,20.6283
both,transaction,17.9104
both,transaction,26.7536
both,transaction,31.8947
both,transaction,36.3970
both,transaction,36.4883
both,transaction,46.5507
both,transaction,45.6379
both,transaction,37.1336
both,transaction,35.1167
both,transaction,34.8635
both,transaction,35.8098
both,transaction,44.4082
both,transaction,30.1764
both,transaction,51.1655
both,transaction,41.7102
both,transaction,54.7834
both,transaction,43.1069
both,transaction,31.6527
both,transaction,42.0299
both,transaction,37.2909
both,transaction,44.8942
both,transaction,35.5639
both,transaction,43.8992
both,transaction,24.8300
both,transaction,44.0613
both,transaction,26.0110
both,transaction,30.9141
both,transaction,55.6716
both,transaction,40.6367
both,transaction,39.1473
both,transaction,36.3131
both,transaction,41.1892
both,transaction,55.8564
both,transaction,26.5961
both,transaction,28.5133
both,transaction,39.1839
both,transaction,29.5052
both,transaction,34.7820
both,transaction,30.4771
both,transaction,34.4889
both,transaction,37.7697
both,transaction,47.0045
both,transaction,33.7743
both,transaction,28.5224
both,transaction,27.7067
both,transaction,29.7511
both,transaction,41.9104
both,transaction,37.0498
both,transaction,28.9462
both,transaction,32.5475
both,transaction,36.0066
both,transaction,36.7636
both,transaction,36.6753
both,transaction,34.9166
both,transaction,23.5154
both,transaction,37.4573
both,transaction,48.5498
both,transaction,37.0067
both,transaction,30.2484
both,transaction,23.6917
both,transaction,43.7235
both,transaction,35.8094
both,transaction,55.1860
both,transaction,28.0521
both,transaction,40.4127
both,transaction,58.2662
both,transaction,27.0008
both,transaction,50.2685
both,transaction,48.8085
both,transaction,7.7101
both,transaction,8.5925
both,transaction,38.4962
both,transaction,41.7926
both,transaction,40.8492
both,transaction,31.8165
both,transaction,29.6904
both,transaction,22.6566
both,transaction,53.0643
both,transaction,43.8254
both,transaction,44.1686
both,transaction,16.2818
both,transaction,27.9208
both,transaction,50.6361
both,transaction,33.5094
both,transaction,34.6904
both,transaction,34.0037
both,transaction,33.2467
both,transaction,32.4912
both,transaction,32.8417
both,transaction,31.5760
both,transaction,46.3438
both,transaction,32.3347
both,transaction,21.7714
both,transaction,21.6149
both,transaction,14.7556
both,transaction,23.5992
both,transaction,32.0713
both,transaction,21.0356
both,transaction,80.2130
both,transaction,20.2207
both,transaction,20.9921
both,transaction,20.9548
both,transaction,26.6494
both,transaction,39.9758
both,transaction,29.3262
both,transaction,16.4199
both,transaction,33.5425
both,transaction,38.3427
both,transaction,47.8011
both,transaction,41.0964
both,transaction,27.9758
both,transaction,22.2014
both,transaction,31.8882
both,transaction,39.0172
both,transaction,40.6025
both,transaction,21.0766
both,transaction,53.3815
both,transaction,46.9748
both,transaction,43.7797
both,transaction,46.4068
both,transaction,23.9638
both,transaction,43.4680
both,transaction,35.5613
both,transaction,39.8726
both,transaction,33.0703
both,transaction,25.1957
both,transaction,28.7802
both,transaction,35.2882
both,transaction,28.9365
both,transaction,29.5897
both,transaction,27.3629
both,transaction,46.0072
both,transaction,29.1231
both,transaction,30.1374
both,transaction,60.1304
both,transaction,27.3564
both,transaction,28.1267
both,transaction,41.0208
both,transaction,26.2959
both,transaction,42.7785
both,transaction,16.3406
both,transaction,33.6488
both,transaction,35.6602
both,transaction,40.7119
both,transaction,32.4214
both,transaction,45.9488
both,transaction,46.3108
both,transaction,27.2436
both,transaction,19.6991
both,transaction,27.4610
both,transaction,32.3490
both,transaction,44.1973
both,transaction,34.3152
both,transaction,55.8879
both,transaction,36.5714
both,transaction,34.2087
both,transaction,38.8291
both,transaction,36.3369
both,transaction,39.8481
both,transaction,46.5866
both,transaction,45.2054
both,transaction,32.3505
both,transaction,29.4090
both,transaction,35.4940
both,transaction,35.6638
both,transaction,38.7410
both,transaction,33.7285
both,transaction,31.4471
both,transaction,29.4554
both,transaction,40.5628
both,transaction,39.8569
both,transaction,41.8255
both,transaction,45.5959
both,transaction,70.2164
both,transaction,40.8619
both,transaction,35.0745
both,transaction,20.5601
both,transaction,32.8025
both,transaction,35.0629
both,transaction,32.7028
both,transaction,41.1810
both,transaction,51.1826
both,transaction,35.3321
both,transaction,35.9319
both,transaction,53.9407
both,transaction,49.3889
both,transaction,43.3744
both,transaction,33.1283
both,transaction,38.8421
both,transaction,34.8720
both,transaction,33.6313
both,transaction,40.0525
both,transaction,34.0975
both,transaction,41.2264
both,transaction,23.9885
both,transaction,33.3229
both,transaction,17.5965
both,transaction,18.7858
both,transaction,111.5655
both,transaction,23.0303
both,transaction,18.4620
both,transaction,22.9203
both,transaction,35.7143
both,transaction,23.2464
both,transaction,27.4455
both,transaction,12.2852
both,transaction,28.1928
both,transaction,40.2008
both,transaction,39.9987
both,transaction,32.6454
both,transaction,27.2249
both,transaction,35.9102
both,transaction,53.0745
both,transaction,46.1393
both,transaction,53.2000
both,transaction,48.0554
both,transaction,30.6152
both,transaction,49.1567
both,transaction,35.7690
both,transaction,34.8563
both,transaction,46.7044
both,transaction,29.3535
both,transaction,34.9660
both,transaction,27.6538
both,transaction,45.6648
both,transaction,33.1966
both,transaction,37.4826
both,transaction,34.0634
both,transaction,24.9391
both,transaction,43.0201
both,transaction,26.9230
both,transaction,30.1741
both,transaction,57.2692
both,transaction,47.1495
both,transaction,25.4863
both,transaction,21.9552
both,transaction,24.0913
both,transaction,30.1983
both,transaction,28.4697
both,transaction,36.1553
both,transaction,34.6821
both,transaction,41.9201
both,transaction,39.0938
both,transaction,36.9798
both,transaction,18.5605
both,transaction,34.5746
both,transaction,14.6412
both,transaction,9.3835
both,transaction,27.9378
both,transaction,20.1121
both,transaction,28.0227
both,transaction,35.1556
both,transaction,55.7623
both,transaction,29.3540
both,transaction,18.5462
both,transaction,31.4972
both,transaction,32.3710
both,transaction,32.7959
both,transaction,33.7617
both,transaction,38.0149
both,transaction,16.5610
both,transaction,33.1796
both,transaction,38.6125
both,transaction,37.4340
both,transaction,34.7022
both,transaction,41.5733
both,transaction,51.1029
both,transaction,40.3788
both,transaction,42.9818
both,transaction,29.6569
both,transaction,27.4447
both,transaction,32.4861
both,transaction,54.5658
both,transaction,64.5430
both,transaction,65.4211
both,transaction,11.8106
both,transaction,22.5408
both,transaction,32.3746
both,transaction,30.9908
both,transaction,36.4284
both,transaction,34.5644
both,transaction,21.0846
both,transaction,16.6051
both,transaction,49.0590
both,transaction,38.1780
both,transaction,33.6618
both,transaction,36.8768
both,transaction,28.5390
both,transaction,45.9290
both,transaction,43.6278
both,transaction,35.2145
both,transaction,35.9193
both,transaction,36.5465
both,transaction,31.1022
both,transaction,31.9094
both,transaction,37.7126
both,transaction,34.8911
both,transaction,24.8908
both,transaction,120.5823
both,transaction,20.7198
both,transaction,15.9680
both,transaction,29.8532
both,transaction,43.5463
both,transaction,35.6545
both,transaction,35.0172
both,transaction,31.6596
both,transaction,46.5900
both,transaction,38.9273
both,transaction,31.1560
both,transaction,26.7178
both,transaction,42.4150
both,transaction,37.6165
both,transaction,48.9437
both,transaction,37.3150
both,transaction,53.8722
both,transaction,21.6803
both,transaction,47.9025
both,transaction,38.7069
both,transaction,30.7382
both,transaction,31.9257
both,transaction,24.3253
both,transaction,42.2944
both,transaction,37.1473
both,transaction,28.0334
both,transaction,28.9149
both,transaction,40.0784
both,transaction,42.1608
both,transaction,26.2181
both,transaction,31.9120
both,transaction,43.8895
both,transaction,36.7539
both,transaction,65.3869
both,transaction,28.2157
both,transaction,44.8263
both,transaction,23.7272
both,transaction,26.8240
both,transaction,23.1148
both,transaction,49.1517
both,transaction,29.6836
both,transaction,21.6470
both,transaction,39.5943
both,transaction,32.1647
both,transaction,33.7187
both,transaction,45.3328
both,transaction,45.3778
both,transaction,26.9804
both,transaction,23.5866
both,transaction,28.8663
both,transaction,27.7455
both,transaction,56.2564
both,transaction,28.1792
both,transaction,37.0351
both,transaction,20.4222
both,transaction,34.7425
both,transaction,11.5162
both,transaction,37.3034
both,transaction,32.1654
both,transaction,35.3900
both,transaction,49.2551
both,transaction,35.8203
both,transaction,33.9425
both,transaction,21.9585
both,transaction,38.2093
both,transaction,44.1610
both,transaction,43.4940
both,transaction,35.1236
both,transaction,25.7807
both,transaction,51.8195
both,transaction,11.5019
both,transaction,23.3079
both,transaction,32.5373
both,transaction,51.6610
both,transaction,57.1004
both,transaction,34.5063
both,transaction,39.0982
both,transaction,44.4127
both,transaction,35.7223
both,transaction,24.9694
both,transaction,25.5039
both,transaction,34.8517
both,transaction,52.1674
both,transaction,36.1367
both,transaction,45.4713
both,transaction,40.4817
both,transaction,44.3121
both,transaction,42.3858
both,transaction,33.8030
both,transaction,30.5085
both,transaction,33.5222
both,transaction,32.6513
both,transaction,32.7553
both,transaction,26.6626
both,transaction,28.0988
both,transaction,38.6338
both,transaction,26.6249
both,transaction,34.2951
both,transaction,25.6549
both,transaction,29.3027
alone,query,9.5229
alone,query,2.1478
alone,query,5.1321
alone,query,2.2411
alone,query,4.7425
alone,query,3.2351
alone,query,4.6626
alone,query,3.4960
alone,query,3.9415
alone,query,2.8106
alone,query,1.7360
alone,query,3.4437
alone,query,6.1599
alone,query,6.4727
alone,query,4.1681
alone,query,2.3429
alone,query,3.2769
alone,query,3.9144
alone,query,4.0077
alone,query,1.3602
alone,query,2.3162
alone,query,3.4607
alone,query,6.8975
alone,query,2.5264
alone,query,6.6655
alone,query,0.9654
alone,query,2.5935
alone,query,2.0309
alone,query,1.2134
alone,query,2.9887
alone,query,3.8039
alone,query,1.5097
alone,query,6.0077
alone,query,3.7399
alone,query,3.0312
alone,query,11.2488
alone,query,0.7344
alone,query,2.2728
alone,query,1.1590
alone,query,2.1980
alone,query,2.4021
alone,query,3.3903
alone,query,0.7299
alone,query,2.5742
alone,query,2.2108
alone,query,5.2627
alone,query,3.7559
alone,query,4.7695
alone,query,2.6435
alone,query,2.2515
alone,query,1.3702
alone,query,4.5050
alone,query,3.2132
alone,query,2.3255
alone,query,8.9181
alone,query,1.9521
alone,query,2.2281
alone,query,1.4688
alone,query,1.7523
alone,query,3.2397
alone,query,2.2773
alone,query,3.1099
alone,query,2.9758
alone,query,3.2210
alone,query,2.3516
alone,query,3.5930
alone,query,2.8347
alone,query,1.8844
alone,query,3.3506
alone,query,1.7713
alone,query,2.6735
alone,query,4.2254
alone,query,2.4468
alone,query,1.8349
alone,query,2.1469
alone,query,1.5399
alone,query,2.3060
alone,query,2.2298
alone,query,1.3616
alone,query,1.2575
alone,query,1.8265
alone,query,1.7566
alone,query,1.8413
alone,query,1.7111
alone,query,2.1220
alone,query,3.2983
alone,query,3.0195
alone,query,2.5086
alone,query,2.8407
alone,query,1.4052
alone,query,1.6990
alone,query,2.2099
alone,query,1.3955
alone,query,2.8999
alone,query,2.2301
alone,query,11.4227
alone,query,2.1718
alone,query,1.7950
alone,query,4.0841
alone,query,0.7324
alone,query,1.9691
alone,query,1.1818
alone,query,2.7258
alone,query,5.6360
alone,query,4.1121
alone,query,2.1018
alone,query,2.7508
alone,query,3.3974
alone,query,1.9909
alone,query,5.5545
alone,query,2.4248
alone,query,4.5554
alone,query,3.3631
alone,query,3.1004
alone,query,3.9480
alone,query,4.3824
alone,query,5.1838
alone,query,2.3855
alone,query,6.5539
alone,query,2.7500
alone,query,2.7489
alone,query,6.3013
alone,query,5.7070
alone,query,0.8455
alone,query,2.4708
alone,query,7.9248
alone,query,1.3417
alone,query,1.3395
alone,query,2.4302
alone,query,3.3260
alone,query,5.1007
alone,query,2.3134
alone,query,1.1849
alone,query,2.0496
alone,query,1.4104
alone,query,2.5482
alone,query,2.7185
alone,query,1.6164
alone,query,1.5680
alone,query,2.3091
alone,query,2.2556
alone,query,2.4407
alone,query,1.6428
alone,query,3.8656
alone,query,2.7429
alone,query,4.0505
alone,query,2.8959
alone,query,1.7403
alone,query,3.1887
alone,query,2.4431
alone,query,4.4859
alone,query,10.6399
alone,query,2.8051
alone,query,2.3624
alone,query,0.6338
alone,query,1.8305
alone,query,2.9171
alone,query,3.0631
alone,query,2.0925
alone,query,3.2912
alone,query,3.0033
alone,query,3.2720
alone,query,2.4785
alone,query,2.8006
alone,query,1.5963
alone,query,2.3470
alone,query,5.4057
alone,query,1.2723
alone,query,1.2315
alone,query,1.3386
alone,query,2.4644
alone,query,1.7674
alone,query,2.0555
alone,query,2.9464
alone,query,3.0986
alone,query,1.9067
alone,query,2.6103
alone,query,4.0188
alone,query,0.7607
alone,query,1.2274
alone,query,2.1051
alone,query,1.6073
alone,query,4.4245
alone,query,2.4646
alone,query,5.5722
alone,query,1.8466
alone,query,1.8026
alone,query,1.2968
alone,query,1.8733
alone,query,1.5913
alone,query,3.2962
alone,query,1.4640
alone,query,2.4686
alone,query,2.3901
alone,query,2.6343
